
S,989,APDS9300_init OK
S,1578,MPU9250_init OK
S,1629,MPL3115A2_init OK
G,11710,2504,-230,-2398
A,11730,-1216,84,344
G,11730,2514,-43,-2844
A,11750,-2455,-447,-385
G,11750,2220,1600,-3681
A,11770,-2232,-761,-8
G,11770,2575,-326,-5536
S,11789,LED Sync
A,11790,-3173,-1066,-1326
G,11790,1291,3325,-2296
A,11810,-3309,-2514,-1019
G,11810,662,2330,-1259
A,11830,-2993,546,-2236
G,11830,-74,4567,2587
A,11850,-3543,421,-2553
G,11850,-2685,4324,4101
A,11870,-3174,330,-2269
G,11870,-532,1954,872
A,11890,-1257,1015,-2029
G,11890,-949,1694,498
A,11910,-1366,171,-1670
G,11910,-454,622,190
A,11930,-2567,-224,-1322
G,11930,-481,426,502
A,11950,-1497,-557,-1160
G,11950,758,783,496
A,11970,-1438,-374,-1270
G,11970,738,206,-247
A,11990,-1903,-253,-1464
G,11990,1914,-111,-1337
A,12010,-932,189,-1500
G,12010,-375,392,115
A,12030,-1870,370,-1798
G,12030,-586,283,123
A,12050,-1263,-439,-1339
G,12050,-388,848,624
A,12070,-2427,-2544,-1570
G,12070,2678,17,110
A,12090,-1351,-868,-1334
G,12090,1739,-250,-411
A,12110,-1573,-103,-1802
G,12110,833,450,83
A,12130,-1734,-815,-1366
G,12130,2078,-289,-183
A,12150,-1038,-833,-1603
G,12150,3318,180,-98
A,12170,-1444,-1431,-1497
G,12170,3620,785,101
A,12190,-1735,-669,-1293
G,12190,3248,-342,72
A,12210,-1316,479,-1336
G,12210,793,-789,40
A,12230,-1581,45,-1605
G,12230,-2202,-973,-234
A,12250,-253,-1404,-983
G,12250,-2584,-255,-258
A,12270,-1341,-1068,-1044
G,12270,-2524,1139,-223
A,12290,-2141,-1693,-1314
G,12290,-1079,-283,-774
A,12310,-1274,-1066,-877
G,12310,874,-221,-1141
A,12330,-2066,-879,-1575
G,12330,49,-148,249
A,12350,-1736,-930,-1457
G,12350,-162,-490,-419
A,12370,-1590,-949,-1374
G,12370,201,229,-624
A,12390,-1281,-704,-1250
G,12390,-415,368,284
A,12410,-1363,-1077,-1369
G,12410,-517,614,35
A,12430,-1644,-1016,-1391
G,12430,100,119,-103
A,12450,-1344,-904,-1356
G,12450,133,-151,-67
A,12470,-1253,-539,-1248
G,12470,-19,517,-580
A,12490,-1827,-1191,-1608
G,12490,-42,-464,128
A,12510,-1120,-696,-1120
G,12510,48,535,-234
A,12530,-1369,-998,-1381
G,12530,-23,-195,-119
A,12550,-1320,-991,-1447
G,12550,135,-79,-200
A,12570,-1327,-829,-1380
G,12570,-32,-99,-192
A,12590,-1238,-970,-1339
G,12590,61,-154,-282
A,12610,-1258,-666,-1309
G,12610,182,571,-586
A,12630,-1239,-1195,-1570
G,12630,575,-544,702
A,12650,-1632,-1353,-1692
G,12650,1011,-538,-226
A,12670,-976,-785,-1267
G,12670,709,-363,-248
A,12690,-1396,-931,-1077
G,12690,292,-26,596
A,12710,-2038,-1484,-1284
G,12710,791,-1130,432
A,12730,-2055,-1523,-1102
G,12730,1984,-3004,439
A,12750,-1772,-1717,-637
G,12750,2764,-3350,649
A,12770,-1197,-1008,-458
G,12770,2802,-3035,231
A,12790,-1149,-800,62
G,12790,2274,-1912,-502
A,12810,-1350,-924,166
G,12810,1083,-1008,134
A,12830,-1538,-764,457
G,12830,116,71,-8
A,12850,-1398,-1009,218
G,12850,12,16,-224
A,12870,-1492,-1079,159
G,12870,14,747,-287
A,12890,-1600,-1245,178
G,12890,81,279,-514
A,12910,-1486,-1337,204
G,12910,610,472,-1244
A,12930,-1724,-1420,192
G,12930,436,331,-865
A,12950,-1872,-1427,39
G,12950,971,-274,-632
A,12970,-1362,-1075,152
G,12970,532,-222,-1219
A,12990,-1102,-1186,218
G,12990,-213,413,-1606
A,13010,-715,-1758,424
G,13010,-846,1655,-1858
A,13030,-1208,-1893,201
G,13030,-820,2645,-1794
A,13050,-1230,-1763,-26
G,13050,-909,2039,-2175
A,13070,-938,-2203,-412
G,13070,-414,1982,-1853
A,13090,-816,-1978,-460
G,13090,-134,811,-1952
A,13110,-524,-1911,-700
G,13110,-205,1106,-1957
A,13130,-610,-2143,-816
G,13130,-156,1228,-2151
A,13150,-367,-2348,-708
G,13150,-1889,-131,-1079
A,13170,-115,-1687,-213
G,13170,-530,574,-803
A,13190,-45,-1918,-406
G,13190,-339,757,-1050
A,13210,1,-1924,-548
G,13210,-271,433,-816
A,13230,147,-2025,-568
G,13230,-77,342,-1118
A,13250,345,-1925,-594
G,13250,-164,433,-876
A,13270,206,-2012,-695
G,13270,-377,209,-884
A,13290,588,-1890,-627
G,13290,-84,291,-736
A,13310,461,-1812,-612
G,13310,-273,150,-121
A,13330,592,-2041,-678
G,13330,-15,124,-291
A,13350,443,-2034,-669
G,13350,198,-233,-76
A,13370,521,-1830,-514
G,13370,881,-312,-334
A,13390,574,-1530,-515
G,13390,192,174,450
A,13410,353,-1934,-692
G,13410,-170,-7,679
A,13430,346,-2106,-506
G,13430,343,-359,418
A,13450,330,-2166,-513
G,13450,374,-431,281
A,13470,212,-2022,-536
G,13470,284,-427,926
A,13490,254,-1888,-543
G,13490,349,-598,676
A,13510,151,-1926,-511
G,13510,11,-512,1393
A,13530,-85,-1831,-586
G,13530,15,-536,1776
A,13550,-226,-1992,-535
G,13550,-254,-747,1887
A,13570,-268,-2242,-535
G,13570,155,-1072,1980
A,13590,-541,-2299,-752
G,13590,334,-1107,2745
A,13610,-976,-2236,-581
G,13610,493,-2065,3067
A,13630,-1078,-2135,-571
G,13630,887,-2267,2469
A,13650,-1099,-1379,-195
G,13650,593,-2144,2216
A,13670,-1108,-1016,-100
G,13670,-437,-1454,1725
A,13690,-1197,-1288,-39
G,13690,-975,-696,1191
A,13710,-1547,-1410,-10
G,13710,-985,-388,861
A,13730,-1371,-1429,-69
G,13730,-653,-575,461
A,13750,-1535,-1348,62
G,13750,-627,-17,459
A,13770,-1726,-1418,19
G,13770,-616,180,663
A,13790,-1746,-1385,-40
G,13790,-458,-137,421
A,13810,-1528,-1341,-87
G,13810,-281,-40,603
A,13830,-1605,-1210,-55
G,13830,-297,-51,480
A,13850,-1542,-1197,-106
G,13850,-142,-134,412
A,13870,-1602,-1142,-33
G,13870,-46,-247,322
A,13890,-1631,-1180,-9
G,13890,-104,-338,330
A,13910,-1603,-1235,1
G,13910,23,-236,302
A,13930,-1677,-1273,26
G,13930,311,-335,341
A,13950,-1681,-1208,75
G,13950,653,-448,176
A,13970,-1685,-1259,153
G,13970,618,-119,506
A,13990,-1918,-1316,103
G,13990,1016,36,738
A,14010,-1962,-831,34
G,14010,1247,-210,577
A,14030,-1817,-661,-4
G,14030,824,44,550
A,14050,-1828,-732,10
G,14050,721,-72,241
A,14070,-1804,-616,14
G,14070,685,-464,-87
A,14090,-1537,-754,52
G,14090,1085,-173,-317
A,14110,-1665,-807,122
G,14110,840,-161,-514
A,14130,-1705,-860,373
G,14130,1137,144,-739
A,14150,-1623,-557,523
G,14150,965,85,-986
A,14170,-1500,-983,650
G,14170,362,512,-977
A,14190,-2039,-1463,818
G,14190,403,477,-455
A,14210,-2105,-1070,410
G,14210,524,279,-353
A,14230,-1946,-984,436
G,14230,438,149,-298
A,14250,-1919,-830,412
G,14250,364,-289,-291
A,14270,-1601,-854,435
G,14270,18,-546,-60
A,14290,-1539,-856,368
G,14290,-389,-85,276
A,14310,-1830,-1111,224
G,14310,-190,-46,-41
A,14330,-1631,-902,426
G,14330,-271,-351,-49
A,14350,-1353,-555,280
G,14350,-1454,178,466
A,14370,-1496,-1111,217
G,14370,-1957,924,537
A,14390,-1729,-1323,184
G,14390,-1581,905,112
A,14410,-1700,-1204,10
G,14410,-1431,1117,-25
A,14430,-1847,-1318,64
G,14430,-1182,899,78
A,14450,-1675,-1262,-22
G,14450,-889,1035,-379
A,14470,-1739,-944,-265
G,14470,-919,964,-243
A,14490,-1787,-1291,-345
G,14490,-817,829,82
A,14510,-1719,-1220,-510
G,14510,-408,908,-137
A,14530,-1756,-1085,-634
G,14530,-651,532,-322
A,14550,-1725,-1414,-658
G,14550,-507,692,169
A,14570,-1597,-1369,-682
G,14570,-263,834,305
A,14590,-1718,-1051,-885
G,14590,-64,676,-16
A,14610,-1373,-1146,-822
G,14610,-77,998,225
A,14630,-1551,-1040,-1035
G,14630,153,1179,-28
A,14650,-1463,-942,-963
G,14650,-23,1176,-124
A,14670,-1642,-1049,-1021
G,14670,14,1550,-86
A,14690,-1872,-990,-1273
G,14690,-276,749,260
A,14710,-1373,-1667,-1118
G,14710,875,433,-188
A,14730,-1295,-847,-1218
G,14730,1075,418,-33
A,14750,-1660,-1316,-1296
G,14750,1010,-229,252
A,14770,-1418,-1602,-1083
G,14770,1730,-255,139
A,14790,-1464,-1037,-1092
G,14790,1619,-162,420
A,14810,-1240,-962,-1121
G,14810,1409,-419,96
A,14830,-1262,-827,-871
G,14830,653,-184,-272
A,14850,-1127,-815,-730
G,14850,-858,226,-298
A,14870,-1237,-1659,-877
G,14870,-962,627,-132
A,14890,-1589,-1326,-918
G,14890,-235,187,-384
A,14910,-1787,-419,-550
G,14910,-1730,361,-557
A,14930,-1651,-1395,-1226
G,14930,-1543,-68,-382
A,14950,-1462,-1085,-1144
G,14950,-1431,-611,-398
A,14970,-1328,-789,-1251
G,14970,-1583,-506,-632
A,14990,-1712,-1391,-1373
G,14990,-1266,-957,-425
A,15010,-932,-1224,-1045
G,15010,-658,-674,206
A,15030,-1004,-846,-1975
G,15030,-104,-2295,-1997
A,15050,-612,-1297,-1147
G,15050,-515,-793,-475
A,15070,-1606,-1752,-1045
G,15070,-507,330,718
A,15090,-1549,-1679,-909
G,15090,443,-148,458
A,15110,-1306,-1319,-602
G,15110,703,39,348
A,15130,-1374,-1295,-603
G,15130,529,382,914
A,15150,-1520,-1167,-768
G,15150,867,481,139
A,15170,-1494,-1204,-873
G,15170,1017,450,682
A,15190,-1711,-1015,-1059
G,15190,1213,44,636
A,15210,-1612,-712,-1025
G,15210,798,-437,78
A,15230,-1512,-989,-1041
G,15230,469,-38,32
A,15250,-1765,-957,-1164
G,15250,567,-468,-141
A,15270,-1618,-960,-1009
G,15270,55,-458,31
A,15290,-1496,-749,-795
G,15290,-253,-204,-589
A,15310,-1412,-1211,-879
G,15310,-918,56,-90
A,15330,-1660,-826,-606
G,15330,-608,209,-304
A,15350,-1537,-1256,-981
G,15350,-757,30,223
A,15370,-1527,-1162,-978
G,15370,-530,194,-269
A,15390,-1628,-1231,-1034
G,15390,-730,22,249
A,15410,-1483,-971,-1120
G,15410,-510,115,-16
A,15430,-1630,-1248,-958
G,15430,-179,-12,-267
A,15450,-1531,-857,-1003
G,15450,-188,-148,-14
A,15470,-1500,-1415,-937
G,15470,80,28,-318
A,15490,-1525,-1181,-973
G,15490,-141,-89,-279
A,15510,-1478,-930,-975
G,15510,-253,-202,-263
A,15530,-1485,-1051,-1026
G,15530,99,-263,-322
A,15550,-1464,-989,-1030
G,15550,18,-45,-205
A,15570,-1443,-830,-1151
G,15570,-334,82,23
A,15590,-1542,-1177,-929
G,15590,-159,-14,-102
A,15610,-1507,-728,-1219
G,15610,-633,110,168
A,15630,-1366,-660,-1395
G,15630,-2495,724,995
A,15650,-1355,-1250,-822
G,15650,-950,1114,56
A,15670,-1772,-995,-1105
G,15670,824,-142,109
A,15690,-1329,-874,-1206
G,15690,665,-252,458
A,15710,-1731,-709,-1162
G,15710,512,115,-9
A,15730,-1462,-1420,-1211
G,15730,204,-184,-38
A,15750,-1578,-908,-1228
G,15750,682,-465,-451
A,15770,-1300,-739,-1401
G,15770,-190,-193,83
A,15790,-1339,-799,-1121
G,15790,-570,342,133
A,15810,-1347,-662,-1202
G,15810,-469,435,-173
A,15830,-1506,-628,-1171
G,15830,-503,243,359
A,15850,-1491,-749,-1182
G,15850,-1089,568,498
A,15870,-1758,-2083,-949
G,15870,1334,-94,-741
A,15890,-1573,-552,-1458
G,15890,472,-549,-404
A,15910,-1290,-786,-1244
G,15910,-23,-260,-126
A,15930,-1358,-527,-1204
G,15930,-867,79,21
A,15950,-1433,-909,-1192
G,15950,-1168,254,314
A,15970,-1639,-903,-1091
G,15970,259,-32,-149
A,15990,-1567,-623,-1402
G,15990,-506,-1,357
A,16010,-1715,-1216,-1162
G,16010,584,59,-181
A,16030,-1521,-560,-1290
G,16030,493,-360,-255
A,16050,-1293,-1154,-1172
G,16050,833,-388,-468
A,16070,-1477,-354,-1209
G,16070,410,25,-224
A,16090,-1347,-636,-1284
G,16090,-518,-270,209
A,16110,-1438,-458,-1329
G,16110,-1549,96,423
A,16130,-1522,-762,-1173
G,16130,-1768,17,437
A,16150,-1553,-773,-1176
G,16150,-545,-106,-188
A,16170,-1977,-775,-1270
G,16170,196,-977,-16
A,16190,-2199,-586,-1575
G,16190,623,-1737,-524
A,16210,-1698,-786,-1434
G,16210,317,-3070,-589
A,16230,-1836,-345,-1242
G,16230,-101,-2657,-256
A,16250,-1978,-936,-1039
G,16250,-510,-2953,310
A,16270,-1953,-303,-970
G,16270,-952,-3066,1178
A,16290,-2154,-79,-1193
G,16290,-1874,-1384,1338
A,16310,-2538,-636,-1031
G,16310,-2404,-388,39
A,16330,-2913,-51,-825
G,16330,-2207,-614,-39
A,16350,-3027,-409,-901
G,16350,-2069,-663,70
A,16370,-3365,-583,-635
G,16370,-2211,-1072,520
A,16390,-2823,-733,-468
G,16390,-2115,-1110,937
A,16410,-2506,-950,-7
G,16410,-1612,-1333,784
A,16430,-2595,-1131,193
G,16430,-2026,-1845,-347
A,16450,-1328,-1705,194
G,16450,-1036,-931,-232
A,16470,-1255,-800,50
G,16470,-570,413,2652
A,16490,-2055,-475,-10
G,16490,-1238,110,3199
A,16510,-1444,196,13
G,16510,-1411,214,2182
A,16530,-1538,268,-185
G,16530,-1295,-62,1097
A,16550,-1310,566,-257
G,16550,-1480,565,855
A,16570,-1387,228,-15
G,16570,-1722,-683,29
A,16590,-1074,632,-348
G,16590,-2421,695,601
A,16610,-1452,-399,-58
G,16610,-2707,1595,1036
A,16630,-2093,-144,55
G,16630,-1443,246,-889
A,16650,-1254,90,-44
G,16650,-959,-1265,-1228
A,16670,-1075,-160,98
G,16670,-1261,143,-710
A,16690,-1813,-198,164
G,16690,-1160,1128,588
A,16710,-1502,-143,49
G,16710,-682,401,-114
A,16730,-1963,70,-60
G,16730,-748,1258,-271
A,16750,-2377,-268,-102
G,16750,-150,-88,-365
A,16770,-2210,66,-155
G,16770,90,-72,-1157
A,16790,-2234,201,-317
G,16790,-464,300,-43
A,16810,-8302,-2480,-173
G,16810,-320,-284,713
A,16830,-1980,-225,35
G,16830,-138,-329,-108
A,16850,-2116,115,-175
G,16850,-386,-28,367
A,16870,-1461,155,231
G,16870,-527,-515,-757
A,16890,-1389,-80,295
G,16890,-212,-20,-950
S,16909,LED Sync
A,16910,-12793,-2845,-757
G,16910,1246,372,-2121
A,16930,-526,211,-56
G,16930,331,-83,338
A,16950,-2197,-4,-210
G,16950,239,-4,227
A,16970,-2221,-242,-82
G,16970,170,-46,-60
A,16990,-1804,-318,-4
G,16990,110,110,249
A,17010,-1785,690,187
G,17010,-533,-103,260
A,17030,-2139,-250,-90
G,17030,-611,-287,337
A,17050,-2159,-98,-13
G,17050,-757,-26,90
A,17070,-2077,-138,-85
G,17070,-533,92,75
A,17090,-2037,-165,-207
G,17090,-270,-65,-32
A,17110,-2173,-238,-255
G,17110,99,-280,-185
A,17130,-1705,-226,-71
G,17130,361,-23,-465
A,17150,-1658,131,-55
G,17150,-115,262,-95
A,17170,-2055,-170,-102
G,17170,21,-55,-14
A,17190,-2028,-170,-76
G,17190,23,-17,55
A,17210,-2039,-184,-87
G,17210,18,-4,-49
A,17230,-2032,-177,-106
G,17230,-19,-40,-4
A,17250,-2053,-163,-90
G,17250,-15,39,7
A,17270,-2033,-157,-87
G,17270,7,-40,-63
A,17290,-2034,-169,-96
G,17290,21,40,21
A,17310,-2034,-167,-82
G,17310,-2,11,-33
A,17330,-2046,-172,-90
G,17330,-23,-41,2
A,17350,-2049,-176,-90
G,17350,20,-32,107
A,17370,-2037,-166,-95
G,17370,12,14,-32
A,17390,-2049,-176,-104
G,17390,24,-80,-43
A,17410,-2039,-169,-87
G,17410,30,23,15
A,17430,-2044,-173,-85
G,17430,25,-28,-100
A,17450,-2043,-172,-87
G,17450,25,71,-6
A,17470,-2047,-169,-91
G,17470,12,-37,18
A,17490,-2036,-173,-80
G,17490,20,8,-12
A,17510,-2052,-170,-94
G,17510,-22,56,125
A,17530,-2036,-171,-96
G,17530,9,59,35
A,17550,-2041,-171,-95
G,17550,32,0,-30
A,17570,-2033,-164,-110
G,17570,27,-11,34
A,17590,-2033,-174,-84
G,17590,53,27,53
A,17610,-2034,-163,-84
G,17610,-18,28,13
A,17630,-2039,-177,-93
G,17630,0,-32,-54
A,17650,-2041,-173,-71
G,17650,27,-20,-83
A,17670,-2036,-170,-87
G,17670,-25,65,26
A,17690,-2039,-178,-84
G,17690,37,-21,-33
A,17710,-2031,-168,-89
G,17710,-17,16,-108
A,17730,-2046,-162,-100
G,17730,29,19,58
A,17750,-2042,-172,-101
G,17750,25,81,74
A,17770,-2041,-175,-89
G,17770,-5,-34,-35
A,17790,-2038,-160,-74
G,17790,29,-29,4
A,17810,-2037,-172,-85
G,17810,14,8,-65
A,17830,-2034,-177,-95
G,17830,-14,92,-20
A,17850,-2028,-164,-86
G,17850,26,-49,-24
A,17870,-2047,-174,-89
G,17870,35,6,-108
A,17890,-2043,-177,-85
G,17890,17,107,58
A,17910,-2034,-173,-102
G,17910,22,22,19
A,17930,-2046,-180,-94
G,17930,-6,-48,-73
A,17950,-2044,-162,-104
G,17950,21,56,61
A,17970,-2039,-170,-89
G,17970,-14,23,-60
A,17990,-2032,-174,-77
G,17990,31,-74,-67
A,18010,-2039,-164,-103
G,18010,6,-3,64
A,18030,-2044,-176,-87
G,18030,67,53,-25
A,18050,-2037,-177,-84
G,18050,18,51,-4
A,18070,-2046,-172,-94
G,18070,-8,-1,-16
A,18090,-2032,-180,-92
G,18090,46,-72,-71
A,18110,-2036,-175,-87
G,18110,44,28,67
A,18130,-2040,-166,-102
G,18130,20,2,-22
A,18150,-2041,-166,-92
G,18150,1,6,13
A,18170,-2036,-180,-83
G,18170,11,-14,88
A,18190,-2044,-168,-92
G,18190,26,85,27
A,18210,-2034,-176,-97
G,18210,-2,51,31
A,18230,-2042,-175,-78
G,18230,24,-18,-35
A,18250,-2037,-174,-90
G,18250,-6,-55,-68
A,18270,-2042,-168,-87
G,18270,12,54,67
A,18290,-2038,-160,-92
G,18290,27,44,63
A,18310,-2046,-176,-100
G,18310,-17,17,-124
A,18330,-2044,-177,-87
G,18330,-3,70,85
A,18350,-2043,-168,-99
G,18350,11,34,61
A,18370,-2033,-175,-89
G,18370,38,5,-28
A,18390,-2033,-174,-87
G,18390,12,-48,4
A,18410,-2043,-175,-93
G,18410,0,31,-86
A,18430,-2033,-177,-96
G,18430,1,82,34
A,18450,-2039,-168,-86
G,18450,24,-51,-33
A,18470,-2039,-161,-100
G,18470,8,-9,-106
A,18490,-2036,-166,-100
G,18490,15,51,43
A,18510,-2048,-186,-78
G,18510,4,31,39
A,18530,-2030,-174,-60
G,18530,32,-59,-32
A,18550,-2042,-159,-93
G,18550,9,39,40
A,18570,-2034,-175,-84
G,18570,3,23,-41
A,18590,-2040,-170,-80
G,18590,11,90,32
A,18610,-2038,-170,-93
G,18610,-1,-29,40
A,18630,-2040,-175,-90
G,18630,15,42,-35
A,18650,-2042,-172,-98
G,18650,20,95,12
A,18670,-2041,-172,-92
G,18670,41,16,-24
A,18690,-2041,-173,-76
G,18690,14,-32,-78
A,18710,-2045,-177,-83
G,18710,31,14,74
A,18730,-2028,-167,-109
G,18730,-3,-3,-52
A,18750,-2036,-175,-83
G,18750,26,-15,-22
A,18770,-2044,-172,-85
G,18770,20,-7,48
A,18790,-2042,-178,-92
G,18790,17,27,12
A,18810,-2044,-170,-92
G,18810,30,70,-52
A,18830,-2032,-177,-86
G,18830,41,-43,-62
A,18850,-2036,-170,-84
G,18850,-3,-38,-105
A,18870,-2044,-167,-89
G,18870,7,28,43
A,18890,-2046,-172,-86
G,18890,60,-11,-20
A,18910,-2032,-174,-96
G,18910,-5,-9,-55
A,18930,-2045,-175,-92
G,18930,32,30,12
A,18950,-2043,-172,-87
G,18950,17,90,43
A,18970,-2042,-172,-85
G,18970,6,16,15
A,18990,-2033,-177,-91
G,18990,23,-62,5
A,19010,-2037,-172,-91
G,19010,-8,-20,-121
A,19030,-2041,-171,-93
G,19030,5,33,35
A,19050,-2027,-164,-93
G,19050,31,-63,2
A,19070,-2044,-167,-108
G,19070,44,-68,-92
A,19090,-2041,-172,-94
G,19090,-14,84,82
A,19110,-2042,-170,-87
G,19110,17,47,29
A,19130,-2045,-167,-91
G,19130,30,-28,-43
A,19150,-2041,-173,-88
G,19150,12,68,63
A,19170,-2042,-165,-88
G,19170,23,78,55
A,19190,-2036,-163,-98
G,19190,30,-59,-6
A,19210,-2045,-178,-102
G,19210,57,-28,-4
A,19230,-2040,-167,-88
G,19230,27,-6,-83
A,19250,-2041,-174,-67
G,19250,18,53,37
A,19270,-2045,-173,-85
G,19270,2,-11,-32
A,19290,-2039,-180,-88
G,19290,46,-24,-97
A,19310,-2035,-173,-88
G,19310,3,78,59
A,19330,-2032,-169,-87
G,19330,-8,6,-4
A,19350,-2033,-168,-97
G,19350,44,-52,-54
A,19370,-2040,-169,-90
G,19370,29,-40,80
A,19390,-2036,-171,-98
G,19390,6,-14,13
A,19410,-2040,-182,-95
G,19410,4,-23,-46
A,19430,-2029,-171,-95
G,19430,11,-35,-59
A,19450,-2054,-167,-109
G,19450,38,30,-57
A,19470,-2046,-168,-90
G,19470,-25,50,-4
A,19490,-2036,-171,-101
G,19490,14,-1,-22
A,19510,-2040,-172,-96
G,19510,29,-37,-76
A,19530,-2035,-175,-94
G,19530,-5,85,101
A,19550,-2040,-168,-92
G,19550,35,76,51
A,19570,-2038,-169,-98
G,19570,23,-46,-84
A,19590,-2032,-179,-82
G,19590,9,23,85
A,19610,-2045,-175,-82
G,19610,21,51,12
A,19630,-2035,-160,-88
G,19630,-5,25,-3
A,19650,-2051,-180,-97
G,19650,12,-29,-59
A,19670,-2036,-170,-95
G,19670,0,17,-111
A,19690,-2039,-170,-89
G,19690,-6,79,64
A,19710,-2038,-171,-94
G,19710,55,85,43
A,19730,-2036,-165,-96
G,19730,29,-57,-138
A,19750,-2039,-168,-90
G,19750,24,78,91
A,19770,-2031,-176,-84
G,19770,18,59,55
A,19790,-2039,-178,-95
G,19790,29,-11,-9
A,19810,-2039,-170,-87
G,19810,51,-52,2
A,19830,-2040,-169,-90
G,19830,38,14,-79
A,19850,-2042,-170,-96
G,19850,12,44,42
A,19870,-2038,-165,-73
G,19870,-15,-7,-22
A,19890,-2043,-170,-86
G,19890,9,-12,-78
A,19910,-2029,-177,-90
G,19910,20,67,43
A,19930,-2042,-175,-82
G,19930,17,10,18
A,19950,-2028,-173,-85
G,19950,40,-54,-17
A,19970,-2042,-170,-89
G,19970,30,-31,66
A,19990,-2039,-167,-94
G,19990,1,22,55
A,20010,-2037,-178,-91
G,20010,17,14,-14
A,20030,-2040,-169,-92
G,20030,15,-21,-41
A,20050,-2042,-166,-99
G,20050,1,51,-41
A,20070,-2031,-169,-74
G,20070,-42,99,27
A,20090,-2043,-168,-80
G,20090,23,-29,-28
A,20110,-2029,-169,-87
G,20110,23,-15,-95
A,20130,-2045,-181,-90
G,20130,15,-1,80
A,20150,-2039,-171,-93
G,20150,43,73,2
A,20170,-2042,-166,-85
G,20170,18,-76,-76
A,20190,-2049,-172,-73
G,20190,6,34,93
A,20210,-2037,-168,-94
G,20210,-23,37,-9
A,20230,-2039,-177,-98
G,20230,6,53,-24
A,20250,-2032,-170,-101
G,20250,-25,-3,-83
A,20270,-2040,-174,-98
G,20270,23,-17,-106
A,20290,-2043,-168,-98
G,20290,4,11,12
A,20310,-2034,-169,-88
G,20310,11,51,56
A,20330,-2043,-168,-93
G,20330,41,14,-55
A,20350,-2034,-175,-107
G,20350,38,34,107
A,20370,-2039,-182,-85
G,20370,38,98,91
A,20390,-2047,-172,-94
G,20390,49,-4,-46
A,20410,-2029,-175,-95
G,20410,63,-83,-19
A,20430,-2045,-172,-89
G,20430,41,-21,-22
A,20450,-2047,-168,-87
G,20450,-38,112,69
A,20470,-2044,-170,-106
G,20470,26,-48,-17
A,20490,-2039,-178,-90
G,20490,-8,11,-124
A,20510,-2036,-177,-77
G,20510,18,36,15
A,20530,-2045,-180,-80
G,20530,41,6,45
A,20550,-2043,-171,-84
G,20550,60,-1,-44
A,20570,-2031,-174,-83
G,20570,32,-37,12
A,20590,-2035,-174,-81
G,20590,6,11,-35
A,20610,-2043,-172,-91
G,20610,11,45,-17
A,20630,-2035,-171,-102
G,20630,29,-31,10
A,20650,-2047,-168,-90
G,20650,7,22,-59
A,20670,-2034,-177,-90
G,20670,3,96,24
A,20690,-2045,-171,-96
G,20690,4,-9,-9
A,20710,-2035,-172,-83
G,20710,24,-80,-68
A,20730,-2033,-179,-102
G,20730,18,48,12
A,20750,-2035,-160,-90
G,20750,7,75,55
A,20770,-2042,-173,-92
G,20770,73,-21,-25
A,20790,-2038,-167,-90
G,20790,-5,31,83
A,20810,-2039,-172,-75
G,20810,33,36,51
A,20830,-2023,-173,-94
G,20830,37,6,83
A,20850,-2050,-169,-101
G,20850,27,10,64
A,20870,-2037,-171,-93
G,20870,37,-35,-39
A,20890,-2039,-172,-79
G,20890,-54,59,-3
A,20910,-2037,-169,-86
G,20910,11,-14,-43
A,20930,-2035,-169,-84
G,20930,17,0,-111
A,20950,-2047,-162,-94
G,20950,20,82,67
A,20970,-2029,-169,-89
G,20970,27,25,45
A,20990,-2038,-172,-83
G,20990,29,-49,-19
A,21010,-2035,-177,-86
G,21010,12,-17,-11
A,21030,-2040,-169,-96
G,21030,17,-15,-81
A,21050,-2036,-174,-87
G,21050,12,22,10
A,21070,-2037,-168,-87
G,21070,46,-14,-62
A,21090,-2040,-164,-92
G,21090,18,-43,-113
A,21110,-2039,-173,-89
G,21110,0,47,27
A,21130,-2039,-167,-102
G,21130,3,-43,37
A,21150,-2032,-172,-92
G,21150,21,-9,-20
A,21170,-2039,-168,-81
G,21170,44,50,40
A,21190,-2041,-170,-99
G,21190,58,-18,-47
A,21210,-2033,-175,-90
G,21210,24,92,8
A,21230,-2049,-178,-104
G,21230,6,-41,26
A,21250,-2038,-168,-82
G,21250,18,34,-47
A,21270,-2038,-167,-85
G,21270,6,33,18
A,21290,-2042,-168,-71
G,21290,55,20,43
A,21310,-2030,-167,-90
G,21310,35,109,37
A,21330,-2045,-179,-77
G,21330,23,31,26
A,21350,-2039,-174,-91
G,21350,-3,42,-19
A,21370,-2033,-181,-82
G,21370,12,-28,-78
A,21390,-2038,-172,-100
G,21390,-3,10,51
A,21410,-2038,-176,-100
G,21410,-12,33,19
A,21430,-2033,-165,-88
G,21430,47,36,2
A,21450,-2046,-169,-89
G,21450,27,13,35
A,21470,-2039,-169,-73
G,21470,37,99,-47
A,21490,-2036,-171,-81
G,21490,-28,30,24
A,21510,-2044,-166,-89
G,21510,6,-20,-28
A,21530,-2041,-165,-95
G,21530,26,-24,-102
A,21550,-2039,-178,-94
G,21550,35,-7,-44
A,21570,-2043,-171,-82
G,21570,15,40,35
A,21590,-2044,-174,-91
G,21590,6,33,-6
A,21610,-2043,-177,-85
G,21610,24,-60,-6
A,21630,-2038,-175,-90
G,21630,-7,78,12
A,21650,-2044,-169,-91
G,21650,9,56,-52
A,21670,-2032,-167,-86
G,21670,14,-29,-51
